ID,Property_Age,Location_Risk,Disaster_History,Construction_Type,Property_Value,Owner_Age,Insurance_Type,Past_Claims,Claim_Filed
3637,92,0,0,0,374611,46,2,3,0
3638,69,2,0,0,4395799,49,1,1,1
3639,8,1,1,2,1326548,62,1,3,0
3640,25,0,0,1,3989268,29,1,3,1
3641,91,0,0,0,1110320,30,2,4,1
3642,46,1,0,1,3707359,56,1,3,1
3643,87,1,0,2,2028845,61,1,2,0
3644,30,1,1,0,2470161,66,1,1,0
3645,47,1,1,0,3360287,76,1,0,0
3646,87,1,0,2,954800,57,1,3,1
3647,49,2,0,0,1512133,20,2,0,0
3648,47,1,0,1,2782479,56,0,4,0
3649,84,2,0,0,4533332,68,1,0,1
3650,82,0,1,2,2721064,69,2,2,1
3651,18,0,0,2,564510,25,0,2,0
3652,66,0,0,2,1544713,63,1,4,0
3653,68,1,0,1,2172082,63,2,5,0
3654,94,2,1,1,566863,19,2,2,0
3655,33,0,0,0,213823,23,1,1,1
3656,36,0,1,2,938989,65,0,5,1
3657,82,2,0,2,2311191,75,0,2,0
3658,19,0,0,1,1834500,58,1,5,0
3659,28,1,1,1,480746,75,0,3,0
3660,40,1,0,0,1143575,74,0,2,0
3661,84,2,0,1,2534807,70,1,5,0
3662,97,0,0,1,3888426,32,1,1,0
3663,76,0,0,1,2963329,68,2,4,1
3664,15,1,0,1,2565177,64,0,2,1
3665,41,2,1,0,988447,71,0,1,0
3666,39,1,0,2,512560,29,2,3,0
3667,2,0,1,2,3004798,58,1,0,0
3668,63,1,0,2,1842162,65,2,0,0
3669,29,2,0,2,3399322,49,2,4,0
3670,74,2,0,1,3502646,23,2,4,0
3671,66,2,1,0,3252408,69,1,0,0
3672,51,0,1,2,4175739,77,1,0,0
3673,75,0,1,1,2314180,44,1,4,1
3674,77,1,0,1,2901519,64,1,0,1
3675,10,2,0,1,4935008,30,1,2,0
3676,14,0,0,2,2825729,70,1,5,0
3677,82,0,1,0,2659064,40,0,1,0
3678,51,1,0,0,3814249,27,1,5,0
3679,73,0,0,1,1854801,31,0,4,0
3680,39,0,0,2,4433248,78,1,1,0
3681,28,1,0,1,3392452,20,2,3,0
3682,3,1,0,1,2597227,79,0,3,0
3683,84,1,1,1,2377490,29,1,2,0
3684,70,0,0,2,1393009,42,0,3,0
3685,27,1,1,2,2579325,18,2,4,0
3686,2,1,1,1,4988757,49,2,2,0
3687,93,1,0,0,2904482,41,2,5,0
3688,38,1,0,2,3819636,70,2,2,0
3689,3,0,0,1,2008685,65,1,4,0
3690,16,0,1,2,2378209,59,0,0,1
3691,94,0,0,0,3474139,26,1,1,1
3692,40,0,0,1,431786,67,1,4,0
3693,2,1,0,2,709911,18,1,0,0
3694,81,2,0,0,4557856,59,1,0,0
3695,41,1,0,1,679625,56,0,3,1
3696,12,1,0,1,2956637,27,0,5,1
3697,35,0,1,2,1800812,61,1,2,0
3698,65,1,1,0,2173179,60,0,2,0
3699,55,0,0,0,1853300,58,1,3,1
3700,45,0,0,2,1963485,47,1,3,0
3701,79,0,1,1,2056107,22,1,2,0
3702,90,1,0,0,2179725,76,0,4,0
3703,85,2,1,0,4486458,21,2,4,1
3704,62,0,0,2,4200801,69,0,4,0
3705,49,0,0,0,1115707,77,1,4,0
3706,95,1,0,1,4866706,62,1,3,0
3707,25,0,0,1,3050878,25,0,1,0
3708,23,2,1,2,819466,33,0,1,0
3709,24,1,0,2,1973556,18,0,2,1
3710,38,2,0,1,1997606,66,1,1,1
3711,28,1,0,0,766620,32,2,4,0
3712,21,1,1,2,198214,41,1,3,1
3713,54,1,0,1,753173,32,1,4,1
3714,18,1,1,2,407325,67,1,0,1
3715,36,1,0,1,2585606,75,0,3,1
3716,99,0,0,1,3329174,23,0,0,1
3717,45,1,1,0,3132381,19,2,0,0
3718,73,1,0,2,1985660,22,0,2,0
3719,53,2,0,1,588741,68,2,0,0
3720,30,1,0,1,2942553,56,0,1,0
3721,60,1,0,0,1383878,58,1,1,1
3722,98,0,0,0,4434083,51,2,0,0
3723,32,1,0,0,411087,56,1,2,1
3724,67,1,0,1,3879974,49,1,0,1
3725,67,2,0,2,2129883,46,1,3,0
3726,28,2,0,1,3226951,46,1,3,0
3727,44,0,0,2,4141735,41,0,3,0
3728,79,2,1,0,4531355,63,2,3,1
3729,41,0,1,1,2829083,75,0,0,1
3730,63,0,0,1,2028563,48,0,4,1
3731,23,1,0,2,2285529,41,2,4,0
3732,75,0,1,2,1249474,72,1,5,0
3733,48,1,0,1,857320,79,1,3,0
3734,32,0,0,2,1748140,32,2,5,0
3735,57,0,1,0,1789638,29,1,5,1
3736,100,1,0,1,2125774,37,1,2,0
3737,33,1,0,0,3421643,21,2,2,0
3738,24,2,1,1,3068551,75,1,0,0
3739,39,1,0,0,4148854,30,0,4,0
3740,34,1,0,2,3137823,78,1,0,0
3741,56,0,0,1,3788999,58,1,1,0
3742,28,0,0,2,2756716,80,0,3,0
3743,37,0,1,1,2387707,61,1,1,0
3744,7,1,0,0,2411337,27,1,1,0
3745,68,1,0,2,2157949,58,0,5,0
3746,37,1,1,2,2024724,70,1,2,1
3747,56,1,0,2,404488,40,0,4,0
3748,65,1,0,1,2994689,24,1,5,0
3749,65,0,0,2,943186,74,1,5,0
3750,47,0,0,2,1692920,29,0,3,1
3751,20,2,0,0,1785961,65,0,0,0
3752,19,1,1,0,2244841,32,0,3,0
3753,29,2,1,0,4233279,24,0,0,0
3754,74,0,0,1,515988,25,1,0,1
3755,60,2,0,1,4517858,24,1,4,0
3756,18,0,0,2,3911795,60,0,1,1
3757,92,0,0,1,4258582,21,1,0,0
3758,35,2,0,2,816886,77,2,4,0
3759,43,0,1,1,3299203,67,0,1,0
3760,95,1,0,0,2588110,68,1,5,0
3761,91,0,0,0,2320654,24,1,5,0
3762,11,1,0,1,851174,79,0,1,0
3763,49,2,0,2,3106948,76,1,3,0
3764,38,0,0,2,1651175,76,2,3,0
3765,64,1,0,1,3974840,62,0,3,0
3766,69,0,0,2,1837952,58,2,2,0
3767,8,1,0,1,3365442,78,1,1,0
3768,34,0,0,1,3199418,47,0,2,0
3769,48,0,0,1,750868,76,1,3,0
3770,56,0,0,0,990434,35,0,4,0
3771,76,0,1,0,666961,47,1,3,0
3772,65,2,0,0,4358998,24,0,0,0
3773,31,0,0,1,735980,69,1,4,0
3774,4,0,0,2,2127945,65,1,4,0
3775,50,1,1,0,678195,40,1,1,0
3776,69,0,0,1,504140,77,0,2,0
3777,30,1,0,0,4626626,54,1,0,0
3778,88,2,0,2,3316460,24,0,4,1
3779,59,1,0,2,1618483,55,1,2,1
3780,67,2,0,2,4240823,46,0,2,1
3781,75,1,0,1,1156648,51,1,0,0
3782,45,0,1,0,852886,77,0,0,0
3783,4,1,0,2,2219094,56,1,3,1
3784,26,1,0,0,2174311,70,1,3,0
3785,27,1,0,0,3751307,80,1,4,0
3786,46,2,0,0,1064921,58,1,4,0
3787,64,1,0,1,4279263,62,1,4,0
3788,91,2,1,1,2289531,78,2,3,1
3789,51,1,1,1,4224491,76,1,4,1
3790,50,1,0,1,1416210,66,1,4,1
3791,6,1,0,0,1066704,66,2,3,0
3792,59,0,0,2,4070844,64,2,3,1
3793,15,2,0,1,4575342,35,1,4,0
3794,30,1,0,1,3669781,73,0,4,0
3795,42,0,1,1,1924849,64,1,2,0
3796,37,0,1,0,4666278,60,1,1,0
3797,42,1,0,0,1871218,42,1,3,0
3798,35,0,0,1,330009,44,1,1,0
3799,87,0,0,0,1358073,44,1,3,0
3800,6,1,0,0,3043745,29,1,5,0
3801,68,0,0,2,4409167,40,1,2,1
3802,18,1,0,1,2605508,34,0,1,0
3803,73,0,0,1,4867078,61,0,2,0
3804,29,0,0,1,840637,24,1,0,0
3805,77,1,0,2,2561992,78,1,1,1
3806,59,1,1,0,1367538,41,1,1,0
3807,47,0,0,2,325011,24,0,5,0
3808,17,0,0,1,2436366,46,0,1,0
3809,96,1,0,0,396870,77,1,0,0
3810,22,0,0,0,3687633,70,1,0,0
3811,68,0,0,1,2112196,45,0,2,1
3812,69,0,0,1,3351380,40,1,0,0
3813,37,2,0,0,3841436,27,0,3,1
3814,49,1,0,1,2959644,33,0,4,0
3815,13,1,1,1,2938046,60,0,1,0
3816,34,1,0,1,4167052,65,1,2,0
3817,86,1,0,2,2594690,51,2,2,0
3818,53,1,0,2,210629,42,0,2,0
3819,87,1,0,1,4135966,19,0,2,0
3820,51,0,1,2,4878553,67,1,1,1
3821,3,1,0,0,4546443,22,2,2,0
3822,42,1,0,0,3296084,31,0,1,0
3823,98,1,0,1,1142545,48,1,2,0
3824,32,0,0,1,1777617,57,0,2,0
3825,51,0,1,1,2715427,23,0,4,0
3826,85,1,0,1,2575187,45,1,3,0
3827,46,1,0,0,4328054,26,2,0,0
3828,21,2,1,0,3605741,23,1,0,1
3829,44,0,1,2,1649019,70,2,0,0
3830,11,1,0,2,2441517,34,1,3,0
3831,68,1,0,1,4546719,57,2,1,0
3832,1,2,0,1,4143893,52,0,0,0
3833,92,1,0,1,1629402,29,0,0,0
3834,63,1,1,0,499121,62,1,0,0
3835,24,1,0,1,4611931,35,1,1,0
3836,99,1,0,1,4757129,72,1,3,0
3837,13,2,1,1,2380270,60,1,3,1
3838,98,0,0,0,4558682,51,1,5,0
3839,11,0,0,2,4498543,63,1,5,0
3840,100,2,1,2,4410439,80,0,1,0
3841,51,1,1,0,1291709,18,1,4,0
3842,17,1,1,1,2246405,76,1,2,0
3843,99,1,0,2,2848374,80,1,1,0
3844,82,0,1,0,1717531,32,0,2,1
3845,86,1,0,1,2155320,78,1,3,0
3846,24,1,0,1,3566668,35,1,2,0
3847,19,0,1,1,4127058,39,0,5,0
3848,37,0,0,2,3309793,35,0,0,0
3849,85,2,1,1,4632834,66,0,2,0
3850,8,0,0,0,4376759,18,1,5,1
3851,28,2,0,0,852376,63,1,2,0
3852,5,0,1,0,1756484,37,0,3,1
3853,17,1,0,1,1375485,73,1,4,0
3854,36,2,0,2,1128219,71,2,2,0
3855,19,1,0,0,3686715,65,0,3,0
3856,64,1,1,1,1417212,53,1,0,0
3857,91,1,0,1,3479448,71,1,2,0
3858,98,0,0,0,2461267,55,1,2,1
3859,11,0,0,1,3910732,42,0,0,1
3860,54,2,1,1,3047778,33,0,5,1
3861,45,1,1,1,2048654,37,0,5,0
3862,47,1,1,1,243606,55,1,5,0
3863,12,0,0,1,4962432,64,1,1,1
3864,21,0,0,2,2481921,75,0,4,0
3865,11,0,0,1,4060820,50,1,0,0
3866,92,1,0,1,3976264,24,1,5,0
3867,5,1,0,1,1082439,40,2,0,0
3868,81,1,1,0,2628260,28,0,0,0
3869,56,2,1,1,1348027,50,1,1,0
3870,20,0,0,1,4842949,57,1,0,0
3871,41,0,0,0,2672880,63,2,1,0
3872,46,0,1,1,4444209,22,1,4,0
3873,12,1,0,0,2909112,62,0,1,0
3874,70,0,0,1,3577700,80,2,4,0
3875,17,2,0,0,1503643,64,1,4,0
3876,19,0,0,0,2032370,58,1,4,0
3877,26,2,1,2,3784486,25,0,3,1
3878,48,1,0,2,391929,68,0,4,0
3879,52,2,0,0,3641197,34,1,1,0
3880,96,1,0,1,4752409,68,2,3,0
3881,70,2,1,0,4469634,79,1,0,1
3882,55,0,0,1,2636515,35,2,0,0
3883,100,1,0,1,4601865,67,1,2,0
3884,75,2,1,0,2090486,44,1,4,1
3885,33,0,1,2,3346047,48,1,2,0
3886,62,0,1,0,4369747,21,1,4,0
3887,88,1,1,0,1090163,19,1,4,0
3888,23,2,0,2,3107371,73,2,5,1
3889,15,1,0,1,971815,22,1,1,0
3890,27,1,0,1,415637,34,0,1,0
3891,75,0,0,1,2482101,71,2,0,0
3892,64,0,1,1,1472506,77,0,3,0
3893,81,2,1,1,114248,56,1,0,0
3894,51,0,1,1,256456,49,2,4,0
3895,53,1,0,1,4428272,46,1,5,0
3896,78,2,1,1,1234751,33,2,3,1
3897,91,0,1,1,1859968,18,1,2,0
3898,82,1,0,2,3044606,78,1,4,0
3899,92,0,1,1,3591126,29,0,1,0
3900,51,1,0,1,1892934,36,1,0,0
3901,47,0,0,1,3984296,26,1,0,0
3902,4,1,0,1,2768831,65,1,2,0
3903,7,0,0,1,3470879,78,1,0,0
3904,35,1,0,2,3595439,79,2,0,0
3905,48,1,0,1,4726216,24,1,3,0
3906,73,0,1,2,547170,47,2,4,0
3907,72,1,0,2,2470522,78,1,3,0
3908,45,0,1,2,1165434,32,1,3,1
3909,81,1,0,1,2438696,61,0,0,0
3910,81,0,0,2,3882509,21,2,4,1
3911,97,1,0,0,2877625,80,0,0,0
3912,96,0,0,0,4534132,23,1,5,0
3913,72,1,0,1,2904608,55,0,5,1
3914,19,0,0,2,4180982,64,1,0,0
3915,63,1,0,1,4311749,77,2,3,1
3916,38,0,0,0,587656,52,1,5,0
3917,67,2,1,1,4573139,19,2,1,0
3918,59,2,0,1,4451236,22,1,5,0
3919,69,0,0,1,3930509,25,2,1,0
3920,13,1,0,2,4457366,68,1,3,1
3921,47,0,0,2,1476559,70,1,3,0
3922,61,0,0,2,2727926,47,1,0,0
3923,31,1,1,0,2399326,65,1,4,1
3924,80,1,1,1,562643,36,0,5,1
3925,96,1,0,1,1047245,47,0,0,0
3926,22,0,0,1,2465020,72,0,0,0
3927,93,0,0,0,1065851,48,1,2,0
3928,86,0,1,2,3137320,33,1,0,0
3929,43,1,0,1,2173393,55,1,4,1
3930,67,1,0,2,193761,39,1,0,1
3931,54,1,1,2,1813100,50,2,3,0
3932,10,0,1,0,1092410,67,1,4,0
3933,42,0,1,2,3802888,39,1,5,0
3934,64,0,1,2,933469,25,0,3,0
3935,21,0,1,1,3006569,54,1,2,0
3936,80,0,0,1,3858607,29,1,2,0
3937,76,2,0,1,1108206,67,0,4,0
3938,66,2,1,1,4614316,22,0,5,1
3939,41,1,0,1,4794385,42,1,1,0
3940,24,1,1,0,2500919,71,2,1,0
3941,35,0,0,1,376358,46,1,4,1
3942,56,2,0,0,3141878,30,2,4,0
3943,30,0,0,0,2211850,70,2,3,0
3944,57,2,0,1,1265120,43,0,2,0
3945,94,1,0,1,3298066,39,0,4,1
3946,47,0,1,1,528753,46,1,0,1
3947,35,2,0,0,2219621,29,1,3,0
3948,19,0,1,2,4956150,65,1,2,0
3949,8,1,0,1,4891369,63,0,3,0
3950,26,1,0,0,2162470,60,0,2,0
3951,71,0,0,1,1386087,45,0,0,0
3952,30,1,0,1,4097261,26,2,2,0
3953,7,1,1,0,440347,72,2,3,0
3954,67,1,1,1,310409,27,0,2,0
3955,65,0,1,2,1256220,65,0,3,0
3956,36,2,1,2,1326789,68,0,4,1
3957,25,0,0,0,2461449,59,2,0,0
3958,37,0,1,2,911563,43,2,3,0
3959,1,0,1,1,1954688,70,0,1,1
3960,15,0,1,2,1249463,53,1,1,0
3961,37,0,0,0,521499,76,1,5,0
3962,13,2,1,1,1111484,70,1,5,1
3963,8,0,0,1,4395651,57,1,2,0
3964,5,0,1,0,2188337,28,1,4,0
3965,60,0,0,2,843259,79,2,4,0
3966,73,1,0,1,2213188,23,0,1,1
3967,1,2,0,0,1679590,21,1,2,1
3968,36,0,0,1,1250902,70,1,4,1
3969,35,0,0,1,2631528,44,1,4,0
3970,66,0,1,0,1035778,72,1,2,0
3971,63,0,0,2,2025131,79,2,3,0
3972,23,0,0,2,4512467,41,1,1,0
3973,9,1,0,0,2358791,22,1,5,0
3974,34,0,0,1,3896267,67,1,4,1
3975,46,1,0,1,3749510,71,1,3,0
3976,78,0,0,2,1253544,74,1,3,0
3977,4,2,0,2,3531563,20,1,3,0
3978,30,2,0,1,220931,24,1,3,0
3979,95,1,0,2,2004100,41,1,0,0
3980,75,0,0,1,3154728,39,1,0,0
3981,99,0,0,1,1140243,29,2,5,0
3982,72,1,1,2,1754266,52,1,2,0
3983,3,1,0,1,3024704,34,2,1,0
3984,14,1,0,1,4374936,20,2,2,0
3985,60,2,0,1,2409207,28,0,0,0
3986,77,2,0,0,842879,23,1,2,1
3987,45,0,0,1,411840,60,0,2,0
3988,96,1,0,2,1488302,53,0,3,1
3989,34,0,0,1,466874,34,1,4,0
3990,45,0,0,2,2394716,39,2,0,1
3991,61,1,0,0,2779235,18,0,0,0
3992,83,0,0,1,2483856,61,2,2,0
3993,16,2,1,2,2939343,73,1,4,1
3994,66,0,0,1,2539687,20,2,2,1
3995,40,1,0,0,220965,33,2,1,1
3996,17,1,1,1,3623006,52,2,0,0
3997,34,1,1,1,314611,31,1,3,0
3998,16,0,0,0,3193228,66,2,3,0
3999,60,2,1,2,4139829,68,0,3,1
4000,66,1,0,2,859669,24,1,5,0
4001,66,1,0,1,4327450,43,0,5,0
4002,90,0,0,2,4727397,73,1,0,0
4003,13,1,0,2,1015980,60,0,0,1
4004,56,2,0,2,707348,65,0,3,0
4005,31,1,0,0,3555551,48,2,0,0
4006,34,2,0,0,4815432,41,1,3,0
4007,39,1,0,0,3731069,36,2,1,0
4008,67,0,0,0,3066165,54,0,1,0
4009,8,0,0,1,3783179,18,1,1,0
4010,87,0,0,1,3991211,42,0,2,1
4011,78,1,0,0,4849394,80,0,2,0
4012,55,1,1,0,1200751,73,0,4,0
4013,27,0,0,1,3255839,27,1,4,0
4014,93,1,0,0,2322740,35,0,4,0
4015,53,1,1,2,3073795,59,1,1,0
4016,39,1,0,0,3438696,18,1,1,0
4017,65,0,1,2,1799820,46,0,1,0
4018,17,0,0,2,528755,30,1,0,0
4019,30,0,0,2,1251049,21,1,0,1
4020,53,0,0,2,844543,74,2,1,0
4021,13,0,0,2,4349691,29,1,3,0
4022,21,0,0,0,1372137,73,2,4,0
4023,19,1,1,2,4468199,65,2,2,0
4024,53,0,1,2,2528851,36,1,4,0
4025,19,2,0,2,148695,43,1,3,0
4026,57,0,1,1,4225168,61,0,5,0
4027,25,0,0,1,1801132,55,1,0,0
4028,86,0,0,1,3796758,33,1,1,0
4029,31,0,0,1,2245180,61,2,0,1
4030,81,2,1,2,4666583,42,1,0,0
4031,55,0,0,0,3838932,75,2,3,0
4032,23,2,0,1,4611076,73,2,0,0
4033,32,2,1,1,447240,27,2,0,1
4034,62,1,0,0,3315951,54,1,4,1
4035,74,1,0,0,953554,45,0,4,1
4036,10,1,0,0,2467352,78,1,5,0
4037,100,0,0,1,2571190,45,1,3,0
4038,72,1,0,1,2912858,42,0,1,0
4039,54,0,1,0,4520444,42,1,4,1
4040,52,0,0,2,596885,68,1,5,1
4041,20,1,0,2,3314242,29,0,0,0
4042,32,1,0,2,3488854,25,1,5,0
4043,14,2,0,0,2064168,53,2,5,0
4044,50,0,0,1,3026353,75,1,2,0
4045,28,2,1,1,930198,56,1,4,1
4046,53,0,0,2,4160308,75,0,5,0
4047,24,0,0,2,2405711,41,1,5,0
4048,79,0,0,1,2801667,40,2,2,0
4049,22,1,0,2,1618848,54,1,1,0
4050,30,0,1,0,2431436,28,1,0,0
4051,63,1,1,0,4109022,34,1,4,1
4052,4,2,0,1,1441241,45,2,1,1
4053,77,1,1,0,3639749,73,0,3,0
4054,59,1,0,0,3674812,70,1,1,0
4055,87,2,0,2,1616119,20,0,3,0
4056,8,1,0,0,1577175,19,1,3,0
4057,82,1,0,1,424822,68,1,4,1
4058,12,0,1,2,4451901,46,2,2,0
4059,31,2,0,1,3354770,74,1,3,0
4060,78,1,0,0,1231122,51,1,0,1
4061,34,0,1,0,2785429,31,2,4,0
4062,82,0,0,0,1750374,75,1,5,0
4063,98,2,1,0,4736720,50,1,5,1
4064,75,0,0,0,2054418,65,1,3,1
4065,76,2,0,1,4440391,64,1,4,1
4066,49,0,1,1,978638,35,0,0,1
4067,79,1,0,2,2168226,46,1,4,1
4068,57,0,1,2,680509,80,1,4,0
4069,95,1,0,2,2842594,19,0,5,0
4070,93,2,1,1,2205149,77,2,3,1
4071,26,1,0,0,2569284,28,1,1,1
4072,18,1,0,2,2088832,48,2,4,0
4073,96,0,1,1,748478,70,0,3,1
4074,86,0,0,0,3176141,66,2,5,0
4075,38,0,1,2,4744811,30,1,0,1
4076,81,1,1,1,3276236,61,2,0,0
4077,87,0,1,0,4119213,80,1,1,0
4078,88,0,1,2,2641942,43,1,0,0
4079,50,1,0,2,1069406,73,1,3,0
4080,8,1,0,1,2521722,51,1,1,0
4081,41,1,0,1,3780087,71,2,5,0
4082,6,0,0,1,4398917,70,0,3,0
4083,69,0,0,2,186132,67,2,5,0
4084,44,2,0,0,2166375,27,2,5,0
4085,64,0,0,1,1718788,29,1,1,0
4086,29,2,0,2,1072046,66,0,1,1
4087,28,2,0,0,3294992,39,2,3,1
4088,11,1,1,2,1139375,63,1,1,0
4089,65,0,0,2,2418762,71,2,3,1
4090,19,2,0,0,4332326,48,2,0,1
4091,9,1,1,2,3599050,36,0,0,1
4092,27,1,0,0,2888091,62,1,4,1
4093,34,0,1,2,1423291,41,1,2,0
4094,44,0,0,2,934657,42,2,2,0
4095,68,0,0,0,141189,52,0,0,0
4096,100,1,0,2,2537504,74,0,4,0
4097,82,1,1,2,1988414,25,2,2,0
4098,15,0,0,1,4991447,22,0,3,0
4099,51,1,1,0,1773686,39,1,3,0
4100,13,0,0,0,185587,77,1,1,0
4101,83,1,0,1,2881391,45,1,2,0
4102,49,2,0,2,4585293,29,1,5,0
4103,70,0,0,2,4304319,50,1,3,1
4104,56,0,0,1,2566896,70,2,2,0
4105,76,0,1,1,4971160,75,0,1,1
4106,51,1,0,0,2319298,33,1,0,0
4107,37,1,0,0,126467,43,1,4,0
4108,17,2,0,1,4115382,29,1,5,0
4109,58,0,1,1,2261036,40,1,1,0
4110,87,2,1,1,2863725,66,0,1,0
4111,90,0,1,2,1636661,43,2,1,1
4112,29,1,1,1,928955,58,1,4,0
4113,33,0,1,1,4066188,30,1,3,1
4114,60,2,1,0,4936483,40,1,2,0
4115,91,1,1,2,1552337,48,0,0,0
4116,89,1,0,2,4294661,53,0,0,0
4117,55,2,0,2,4185020,44,0,5,0
4118,10,0,0,1,2560834,53,0,4,0
4119,47,0,0,1,547955,76,0,0,0
4120,23,2,0,1,1150169,64,1,5,1
4121,85,0,0,0,883837,59,1,5,0
4122,21,0,1,1,2308055,40,1,4,1
4123,13,1,0,2,4914457,55,0,4,0
4124,33,1,1,0,526228,20,2,2,0
4125,24,0,1,0,563324,47,2,2,0
4126,11,0,1,2,1132806,74,2,4,0
4127,17,0,1,0,1558042,49,1,2,0
4128,68,1,1,1,4948051,32,1,3,0
4129,47,2,0,1,1230745,55,0,1,0
4130,25,2,0,1,4464764,28,2,0,0
4131,94,1,0,2,322779,19,0,0,0
4132,73,0,1,1,1875341,43,1,0,0
4133,21,2,1,2,4890099,80,1,0,1
4134,84,1,1,2,3569183,77,1,3,0
4135,83,0,0,2,1147887,51,1,3,0
4136,83,2,0,0,2014501,18,0,1,0
4137,12,1,0,0,2939301,28,1,4,1
4138,37,1,0,0,1895413,22,2,2,0
4139,42,1,0,1,828543,43,2,1,0
4140,17,0,0,2,2615867,23,1,0,0
4141,48,0,1,1,4638441,52,1,2,1
4142,28,1,0,2,4106696,69,0,1,0
4143,41,0,0,1,4463285,22,0,0,0
4144,99,1,1,1,2453371,69,0,1,0
4145,47,1,0,2,4067054,26,1,0,0
4146,18,1,0,1,227210,45,1,5,0
4147,78,1,0,2,958438,36,1,0,1
4148,99,1,0,0,639761,22,0,5,0
4149,71,2,0,2,181697,40,1,3,0
4150,13,1,0,1,120063,61,0,0,0
4151,82,0,0,2,3761721,61,1,1,0
4152,13,0,0,0,3781866,33,0,2,0
4153,100,0,0,1,812060,24,1,3,0
4154,31,0,1,2,3842739,31,1,5,1
4155,2,0,0,2,2716992,39,0,2,0
4156,16,0,1,0,2290544,26,0,5,0
4157,9,1,0,1,3266067,64,1,4,0
4158,73,2,0,1,1711345,40,0,2,1
4159,38,0,1,0,295423,60,1,4,1
4160,75,1,0,2,3486242,21,1,4,0
4161,54,1,0,0,3795451,60,1,3,0
4162,56,0,0,1,4153564,43,1,2,0
4163,86,2,0,1,1908773,58,2,5,0
4164,97,1,1,1,1099223,23,1,0,0
4165,100,0,1,2,3281223,48,2,3,0
4166,87,1,0,2,3213336,34,0,3,1
4167,45,0,0,0,3809776,26,1,0,0
4168,34,1,0,2,3358217,44,1,2,0
4169,9,0,1,0,3110935,72,2,5,0
4170,88,2,1,1,3267812,23,0,3,1
4171,8,1,1,0,2118026,23,0,4,0
4172,7,1,0,0,2135298,21,0,0,0
4173,36,0,1,1,802921,69,2,5,0
4174,18,1,0,1,4027169,60,1,1,1
4175,3,1,0,2,2426248,20,2,3,1
4176,28,1,1,2,3211652,41,0,5,0
4177,70,1,0,2,4351536,73,0,4,0
4178,44,1,1,1,2609125,35,0,2,0
4179,21,2,0,0,1457308,49,1,2,0
4180,28,1,1,1,3727626,65,2,0,1
4181,54,2,0,1,3253786,38,1,4,0
4182,54,2,0,1,441798,65,2,0,0
4183,65,1,0,1,4418367,46,0,3,0
4184,100,0,0,1,172195,49,1,0,0
4185,21,1,0,1,3316105,42,1,1,0
4186,99,2,0,0,3632029,29,0,0,0
4187,13,0,0,0,4210583,63,0,0,1
4188,57,1,0,0,2676209,80,1,3,0
4189,49,2,0,0,1196077,26,0,4,0
4190,54,0,0,2,1163114,24,2,5,1
4191,10,1,1,0,740147,31,2,5,0
4192,53,0,1,2,2570108,37,1,1,1
4193,44,0,0,1,628057,37,1,0,0
4194,47,1,0,0,4232154,27,0,3,1
4195,53,0,1,2,4346523,28,0,3,0
4196,74,0,0,1,1970115,56,2,5,0
4197,46,2,0,0,2591051,36,1,3,1
4198,13,0,0,2,3861003,36,1,4,1
4199,37,2,0,0,3574462,70,1,0,0
4200,24,2,0,0,4514507,60,1,2,0
4201,2,0,0,2,2314442,78,0,5,1
4202,86,0,0,2,3462734,23,1,5,0
4203,81,1,0,0,1505146,25,1,1,0
4204,100,1,0,0,3655306,18,2,2,0
4205,14,0,0,2,461470,40,1,4,0
4206,10,1,0,1,3205217,57,0,5,0
4207,35,0,0,0,100503,54,0,0,1
4208,25,2,1,1,1651610,77,1,2,0
4209,3,0,0,2,900008,27,1,2,1
4210,17,0,0,0,3437295,80,1,5,0
4211,12,0,0,2,4044044,19,1,2,0
4212,54,2,0,1,2851477,53,1,1,0
4213,24,1,0,1,1050289,71,0,0,0
4214,29,2,0,2,3892127,80,1,3,0
4215,43,0,1,2,953144,74,0,0,0
4216,25,0,0,0,1226857,19,1,5,0
4217,100,0,1,0,4502873,32,1,2,0
4218,60,1,0,2,2115346,37,0,0,0
4219,90,1,1,1,797072,59,1,3,1
4220,65,1,1,1,227744,38,1,1,0
4221,84,0,1,1,3350622,47,0,0,1
4222,28,2,0,2,4542464,73,2,0,1
4223,16,0,0,2,1560764,41,0,1,0
4224,47,2,1,2,591841,19,1,1,0
4225,81,0,1,1,3449962,55,0,5,1
4226,92,1,1,0,687700,39,2,2,0
4227,58,0,0,1,783763,46,2,2,1
4228,76,1,1,1,1615731,80,1,5,0
4229,27,1,0,1,588371,31,2,1,0
4230,53,1,0,1,608062,22,0,3,0
4231,42,1,0,0,2396379,41,0,2,0
4232,59,1,0,1,2719252,43,1,3,0
4233,47,1,1,1,2145175,19,1,1,0
4234,94,2,0,2,1962796,63,1,0,0
4235,34,0,0,1,2625587,62,1,5,0
4236,37,1,0,0,820801,51,1,1,1
4237,6,1,0,1,2459699,79,1,1,1
4238,7,0,0,2,4763089,40,0,4,1
4239,96,1,0,1,127224,58,0,1,0
4240,96,0,0,1,3619927,52,1,2,0
4241,25,0,1,1,4884083,32,1,0,0
4242,33,0,1,0,3062530,72,0,3,0
4243,55,0,0,2,1424982,20,0,4,0
4244,58,1,0,0,568586,29,1,5,0
4245,7,1,0,1,4785335,55,0,2,0
4246,57,2,1,0,1919146,68,2,0,0
